arribos,salidas,demandas,potencias
230.8333333,231.1338889,0.94925,0.586542857
230.85,233.2247222,7.1434,0.558642857
230.85,231.9511111,2.779,0.4687
230.95,231.6480556,1.7431,0.463757143
230.9833333,231.6386111,3.9311,1
230.9833333,232.7430556,5.4106,0.571014286
231,232.6169444,6.6407,0.762714286
231.05,231.1716667,0.23375,0.356785714
231.0666667,232.4986111,5.1826,0.672142857
231.1,233.8652778,10.74,0.721271429
231.25,231.3441667,0.29654,0.584828571
231.2666667,233.0344444,6.4077,0.673157143
231.3333333,232.8138889,5.3067,0.665642857
231.3666667,232.7055556,4.7635,0.660728571
231.4,232.2122222,4.2195,0.9648
231.4333333,231.8858333,2.769,1
231.4333333,232.8194444,4.2077,0.563757143
231.4333333,231.9347222,0.17792,0.065901429
231.4666667,231.6036111,0.49132,0.6663
231.4666667,232.6441667,1.9681,0.3104
231.5,231.73,0.74017,0.597657143
231.6333333,233.2319444,5.2697,0.6122
231.65,232.6305556,5.004,0.947742857
231.6833333,232.0663889,1.0785,0.522871429
231.6833333,233.4511111,5.3813,0.565328571
231.6833333,232.6636111,5.5123,1
231.6833333,233.9402778,2.395,0.197071429
231.7,233.1347222,5.1795,0.670457143
231.7,232.3291667,3.7741,1
231.7,235.6238889,11.45,0.541914286
231.7166667,232.1622222,1.2729,0.530557143
231.7166667,235.5388889,11.362,0.552057143
231.75,232.6472222,2.4411,0.505271429
231.8,233.0358333,4.4341,0.666342857
231.85,237.0908333,16.769,0.594242857
231.8666667,237.8336111,19.141,0.595742857
231.8833333,238.3255556,21.025,0.606114286
231.9,232.5761111,1.4967,0.4111
231.95,232.1525,0.53891,0.494242857
231.9833333,234.7166667,8.7207,0.592528571
232.0333333,234.2583333,13.065,1
232.2,235.7225,11.406,0.601328571
232.2,232.8691667,2.2082,0.612857143
232.2833333,233.7944444,5.4822,0.673757143
232.3166667,232.4025,0.50775,1
232.3333333,232.9066667,2.0971,0.679314286
232.3333333,233.2580556,1.564,0.3141
232.35,234.0361111,3.726,0.410385714
232.3833333,234.3066667,10.092,0.974442857
232.3833333,232.8177778,2.5114,1
232.3833333,233.3677778,3.214,0.606314286
232.4166667,235.3197222,14.185,0.907428571
232.5333333,232.9791667,1.2859,0.535642857
232.6166667,233.3222222,2.2367,0.588742857
232.65,233.0788889,1.559,0.675071429
232.7833333,235.1447222,8.1661,0.642228571
232.8,234.1358333,2.3871,0.331857143
232.9166667,234.48,8.7598,1
232.95,233.065,0.36323,0.586585714
232.95,236.4919444,15.927,0.8351
233.1333333,233.3163889,1.05,1
233.2666667,234.2288889,4.9574,0.9568
233.3166667,234.0375,2.2238,0.572942857
233.3833333,235.1302778,5.8202,0.618728571
233.3833333,233.8719444,1.5416,0.585942857
233.45,236.3297222,6.1712,0.397985714
233.5,236.6016667,10.28,0.615542857
233.5166667,234.8652778,7.9853,1
233.6,234.2538889,2.3646,0.671585714
233.6,235.775,6.2998,0.537914286
233.7166667,235.1052778,3.2569,0.435585714
233.75,236.9527778,10.641,0.617042857
234.0333333,238.9397222,17.577,0.665314286
234.4,236.1625,6.2478,0.658328571
234.4333333,237.9238889,15.481,0.823685714
234.5833333,237.5775,10.373,0.643414286
234.9333333,238.4502778,12.157,0.641971429
235.1333333,238.6477778,11.668,0.616585714
235.4166667,241.5058333,19.936,0.608028571
235.4666667,238.6947222,11.31,0.650685714
235.7333333,238.2208333,14.91,1
236.4,237.2888889,2.9554,0.617471429
236.6666667,237.0927778,1.3702,0.597185714
236.8166667,237.565,4.2875,1
237.1166667,237.2536111,0.26743,0.362671429
242.3833333,242.7861111,1.3387,0.617257143
242.4333333,243.9722222,7.5848,0.915342857
242.85,247.9061111,16.269,0.597571429
243.0833333,247.0336111,12.379,0.581957143
243.1166667,245.7083333,6.1989,0.4442
243.1666667,248.5866667,31.592,1
243.2666667,243.8941667,3.5707,1
243.3333333,244.6080556,4.247,0.618742857
243.5,249.1825,35.6,1
243.5,244.9336111,2.7231,0.352757143
243.6833333,247.2833333,13.886,0.716342857
243.8166667,247.6180556,21.38,1
243.8333333,246.1125,6.7709,0.551714286
243.9166667,247.7405556,12.81,0.622128571
243.9333333,246.9722222,11.01,0.672871429
243.9833333,247.4388889,13.402,0.720285714
244.0166667,245.2788889,2.4919,0.366642857
244.0166667,245.4555556,2.789,0.359971429
244.0333333,249.3530556,17.744,0.619442857
244.1333333,244.7222222,3.4919,1
244.15,246.9513889,9.2103,0.610585714
244.1833333,246.7388889,13.34,0.9694
244.1833333,248.3627778,15.195,0.675171429
244.25,247.4975,12.138,0.694128571
244.3,246.4461111,6.3494,0.549442857
244.4333333,247.6011111,12.62,0.739842857
244.45,246.1738889,10.176,1
244.5,250.2338889,35.363,1
244.6333333,246.1555556,4.3148,0.526414286
244.65,248.8338889,12.396,0.550228571
244.6666667,248.4711111,11.996,0.585585714
244.7333333,246.265,9.1118,1
244.8,246.6958333,6.5791,0.644485714
244.8,253.6011111,53.652,1
244.8166667,246.8916667,8.1048,0.725385714
244.8333333,247.1252778,6.7407,0.5462
244.85,246.9247222,6.8993,0.617571429
244.8666667,247.4094444,9.7781,0.714157143
244.8833333,247.9569444,11.26,0.680371429
244.8833333,248.5336111,5.8418,0.297214286
244.8833333,246.7747222,10.043,0.986157143
244.9166667,246.14,2.4529,0.372385714
244.9333333,248.2747222,11.102,0.617042857
244.95,249.1311111,18.544,0.823671429
244.95,246.1025,7.134,1
244.95,246.0166667,3.8516,0.6706
244.9666667,247.2944444,8.7986,0.701971429
244.9666667,247.905,11.06,0.699057143
244.9833333,246.6988889,5.2064,0.5636
244.9833333,246.9430556,5.8345,0.552914286
245.05,246.6063889,7.6471,0.912485714
245.0833333,247.5944444,14.844,1
245.0833333,247.525,8.4039,0.6392
245.1,249.16,17.1,0.7822
245.1166667,248.5794444,19.757,1
245.1333333,247.8972222,15.606,1
245.1333333,245.4983333,2.0597,1
245.2,248.9405556,11.43,0.567485714
245.2166667,249.0127778,11.958,0.585014286
245.2333333,248.9152778,15.711,0.792457143
245.2333333,248.3888889,13.42,0.789785714
245.25,248.3930556,12.169,0.719014286
245.25,247.2858333,6.0602,0.552828571
245.25,247.1608333,5.4807,0.532671429
245.3,248.0086111,9.0841,0.622842857
245.3,248.1877778,10.335,0.664685714
245.3166667,247.3430556,5.2359,0.479857143
245.3166667,246.6386111,3.7851,0.531742857
245.35,249.2544444,16.003,0.7612
245.3666667,252.2630556,42.393,1
245.3833333,248.2388889,9.239,0.600871429
245.4,246.5486111,2.3241,0.375771429
245.4333333,249.7488889,18.925,0.814428571
245.45,249.0375,15.035,0.7783
245.45,248.1988889,9.9382,0.671414286
245.4666667,248.7272222,12.333,0.702471429
245.4833333,246.9861111,8.7136,1
245.5,246.3913889,5.0753,1
245.5,248.1669444,9.1548,0.6375
245.5,247.4638889,5.9533,0.562971429
245.5166667,254.1538889,50.736,1
245.5333333,249.8527778,24.82,1
245.5333333,247.8,13.626,1
245.5333333,250.1144444,12.842,0.520614286
245.5333333,248.8905556,10.271,0.568157143
245.55,248.6986111,12.919,0.762028571
245.55,247.7844444,7.0825,0.588657143
245.5666667,247.8847222,12.957,1
245.5666667,250.4380556,15.719,0.599271429
245.5666667,250.3797222,15.03,0.579942857
245.5833333,247.6069444,12.383,1
245.5833333,250.0041667,18.836,0.7913
245.6166667,247.2486111,9.5996,1
245.6166667,249.0972222,14.75,0.787014286
245.6166667,247.9913889,7.4969,0.5863
245.6333333,246.9461111,2.5667,0.3631
245.6333333,246.4886111,1.5726,0.341471429
245.6333333,249.9308333,12.086,0.522271429
245.6333333,247.0869444,7.5353,0.962714286
245.65,249.4375,13.809,0.677085714
245.6666667,247.7875,12.574,1
245.6666667,246.8513889,2.3496,0.368314286
245.6666667,248.2925,8.2273,0.581885714
245.6833333,247.0111111,7.5899,1
245.6833333,249.7530556,25.89,1
245.6833333,249.3013889,13.073,0.671042857
245.6833333,248.5791667,8.735,0.560185714
245.6833333,248.0847222,7.5646,0.585014286
245.7,248.8252778,14.743,0.876071429
245.7,249.1975,5.2242,0.2774
245.7,249.95,12.508,0.546571429
245.7,248.2069444,7.1194,0.5274
245.7166667,253.1658333,44.579,1
245.7166667,248.4833333,8.6372,0.579771429
245.7333333,248.8391667,11.838,0.707857143
245.7333333,249.6613889,17.47,0.825942857
245.75,248.5486111,16.768,1
245.7666667,249.65,17.392,0.831742857
245.7833333,249.9280556,14.097,0.631642857
245.7833333,249.5877778,11.713,0.571785714
245.8,247.9652778,12.114,1
245.8166667,249.5386111,15.652,0.780971429
245.8166667,250.0441667,18.073,0.793942857
245.8166667,248.1002778,13.194,1
245.8333333,248.5986111,9.5988,0.644657143
245.8333333,248.1275,6.9806,0.565085714
245.85,252.9841667,45.009,1
245.85,250.36,16.231,0.668371429
245.85,249.4027778,20.407,1
245.8666667,249.695,17.231,0.8359
245.8666667,252.0908333,19.893,0.593571429
245.8833333,250.5380556,14.229,0.5677
245.9166667,247.925,5.981,0.553071429
245.9333333,248.0388889,12.612,1
245.9333333,253.3919444,44.69,1
245.9333333,248.3016667,6.9976,0.548714286
245.95,249.7919444,11.994,0.579757143
245.95,247.3458333,8.4435,1
245.95,249.1572222,12.183,0.705457143
245.95,248.8836111,7.4973,0.474628571
245.95,249.8233333,15.929,0.763728571
245.9833333,247.8,5.5958,0.572042857
246,248.8694444,8.9001,0.576028571
246,247.7066667,7.7413,0.842385714
246,249.4919444,13.046,0.693828571
246,248.1944444,6.704,0.567357143
246,249.3763889,13.508,0.742971429
246.0166667,247.9027778,8.3058,0.817814286
246.0166667,248.6541667,7.6312,0.537328571
246.0333333,248.1041667,6.7176,0.602442857
246.0333333,248.1691667,6.7747,0.589071429
246.0666667,249.1305556,18.008,1
246.0666667,249.21,9.9506,0.5879
246.0833333,248.5541667,8.2614,0.620942857
246.0833333,247.4775,2.7112,0.361157143
246.0833333,248.8541667,9.8137,0.657757143
246.1166667,249.6488889,15.129,0.795457143
246.1333333,248.4444444,7.1453,0.574171429
246.1333333,248.6527778,8.9566,0.660214286
246.15,250.2252778,19.704,0.897957143
246.15,248.6752778,15.08,1
246.15,247.5552778,5.085,0.672
246.15,248.4072222,7.5604,0.622042857
246.1666667,246.5841667,1.3771,0.612557143
246.1666667,248.4083333,6.6414,0.550214286
246.1833333,249.0472222,14.746,0.956242857
246.2166667,248.4069444,13.038,1
246.25,249.7516667,13.646,0.723714286
246.3,249.0347222,8.8163,0.598714286
246.3166667,248.9002778,10.162,0.730457143
246.3333333,248.0747222,10.171,1
246.3333333,248.725,6.8715,0.533571429
246.3666667,248.5038889,7.6614,0.665742857
246.3833333,248.3983333,11.737,1
246.4,249.8805556,13.513,0.721
246.4166667,250.3836111,12.387,0.5799
246.4166667,248.6819444,12.81,1
246.45,250.9169444,27.616,1
246.45,249.3169444,10.328,0.669028571
246.4666667,250.0544444,14.754,0.763714286
246.4666667,248.6986111,7.8074,0.649628571
246.5166667,249.4194444,9.6483,0.617285714
246.5166667,252.5827778,34.698,1
246.55,249.8391667,12.638,0.713585714
246.5833333,251.085,26.369,1
246.6,249.8444444,12.23,0.700071429
246.6166667,249.0344444,9.4876,0.728757143
246.6333333,250.6336111,11.238,0.521742857
246.65,247.8527778,3.6048,0.5566
246.7166667,247.9452778,7.5513,1
246.7333333,249.2208333,14.756,1
246.75,250.9111111,11.58,0.516828571
246.75,250.2655556,12.495,0.660085714
246.7833333,247.7302778,5.4377,1
246.8166667,248.8622222,4.7367,0.430042857
246.85,249.4402778,9.9584,0.713985714
246.8666667,250.7447222,12.402,0.593928571
246.8666667,249.7405556,10.173,0.657385714
246.8833333,248.5305556,5.1225,0.577528571
246.95,248.2802778,2.0829,0.290785714
246.9666667,252.2086111,30.76,1
246.9833333,247.1958333,0.6968,0.608957143
246.9833333,250.3322222,13.596,0.753971429
247.0333333,250.1819444,16.934,0.9988
247.0333333,250.0344444,10.149,0.628071429
247.0666667,250.4833333,3.7184,0.202114286
247.2,247.3066667,0.33614,0.585242857
247.3,249.5194444,7.0394,0.589028571
247.35,249.9388889,9.9575,0.7143
247.3666667,249.3333333,6.4206,0.6063
247.3666667,250.9111111,11.241,0.588985714
247.3666667,250.5266667,13.017,0.764985714
247.3666667,247.4844444,0.19982,0.315071429
247.4166667,247.6508333,0.85312,0.6766
247.4333333,249.5494444,12.702,1
247.4833333,251.2525,21.829,1
247.4833333,247.9844444,2.7472,1
247.5166667,254.4572222,44.081,1
247.6,249.6791667,6.7512,0.603028571
247.6166667,251.2972222,15.334,0.773742857
247.7166667,248.0455556,0.99228,0.560314286
247.8666667,251.2780556,13.139,0.7153
247.8666667,250.5736111,15.4,1
247.8833333,250.6305556,9.7216,0.657185714
247.9,250.6625,9.0974,0.611585714
247.9333333,249.2705556,2.5292,0.351257143
247.9333333,248.5525,2.9712,0.891185714
247.95,251.5233333,14.853,0.771942857
248,250.2455556,6.5804,0.544214286
248.0833333,250.4819444,13.132,1
248.1166667,251.8402778,16.6,0.827942857
248.15,248.5441667,1.3087,0.616614286
248.15,249.7875,9.8668,1
248.2,249.0497222,2.7105,0.5924
248.2666667,248.4302778,0.53766,0.6103
248.2833333,249.5525,6.6631,0.975
248.35,249.7358333,4.604,0.616971429
248.4,249.1777778,4.516,1
248.4166667,249.725,7.903,1
248.4833333,248.7025,1.1623,0.984871429
248.5166667,248.8938889,1.1401,0.561271429
248.7333333,251.9444444,19.902,1
248.75,249.4386111,2.2779,0.614342857
248.7666667,252.7738889,18.024,0.8353
248.7666667,250.9677778,6.3049,0.531957143
248.8166667,251.6808333,11.358,0.736485714
248.8166667,249.3652778,3.1469,1
248.8333333,252.0361111,12.993,0.753414286
248.9166667,252.3375,10.221,0.554871429
248.9333333,252.7791667,15.168,0.732471429
248.95,251.6111111,7.8106,0.545085714
248.9833333,252.5461111,15.402,0.802857143
249,250.1347222,6.4508,1
249.1166667,253.1197222,11.912,0.552628571
249.15,250.2011111,2.8518,0.503871429
249.1833333,251.8388889,14.246,0.996285714
249.2,250.3986111,6.9295,1
249.2,250.0372222,2.7189,0.603114286
249.2166667,250.94,10.503,1
249.2833333,251.3458333,5.8271,0.524685714
249.2833333,249.8830556,1.3374,0.414157143
249.2833333,252.6016667,19.088,1
249.3166667,251.8041667,8.1667,0.609714286
249.3166667,250.4486111,3.4185,0.560871429
249.3333333,251.8294444,8.3667,0.622485714
249.35,249.7941667,1.2469,0.521371429
249.3833333,250.075,3.9793,1
249.3833333,250.2708333,2.8212,0.590342857
249.4333333,249.8483333,2.5735,1
249.4666667,251.0097222,4.0069,0.482242857
249.5,251.5108333,6.4599,0.596614286
249.5333333,249.7133333,0.58559,0.604185714
249.55,252.0655556,8.9572,0.661271429
249.5833333,249.9552778,1.6942,0.845914286
249.6333333,252.5819444,12.241,0.771014286
249.6333333,252.3875,13.326,0.8986
249.65,250.865,2.3433,0.358185714
249.7333333,252.4513889,9.8993,0.676385714
249.75,251.8252778,6.4168,0.574228571
249.7833333,250.3816667,2.1709,0.673814286
249.9,251.7708333,9.5982,0.9528
249.9333333,250.6694444,1.1442,0.288671429
249.95,255.1091667,18.371,0.6613
249.9833333,252.6875,9.3882,0.644757143
250.0166667,251.9636111,5.9121,0.563942857
250.0333333,254.4863889,18.939,0.789871429
250.0333333,252.6016667,9.5442,0.690128571
250.0666667,253.9625,18.279,0.871342857
250.0833333,252.6555556,8.9784,0.648242857
250.1,252.5875,9.2188,0.688271429
250.1166667,253.8333333,15.061,0.752585714
250.15,251.5194444,4.6265,0.627414286
250.1833333,253.0305556,11.318,0.738257143
250.25,252.8530556,9.6536,0.688728571
250.2666667,252.9875,9.7214,0.663557143
250.3333333,250.7386111,1.2959,0.593842857
250.3833333,252.1816667,10.344,1
250.3833333,253.0363889,9.1811,0.642685714
250.4,251.2763889,2.9203,0.618842857
250.4,253.7638889,8.7899,0.485271429
250.4166667,250.9513889,0.86388,0.300028571
250.4333333,253.4933333,11.955,0.725542857
250.45,251.7163889,7.5163,1
250.5,253.945,12.249,0.6603
250.5333333,252.0372222,3.6106,0.445871429
250.5833333,253.1097222,5.482,0.402985714
250.6,252.9694444,13.535,1
250.6,251.3983333,4.8016,1
250.6333333,251.815,1.9053,0.299442857
250.7333333,252.7016667,10.614,1
250.7333333,251.1902778,2.6644,1
250.7333333,251.0691667,1.0088,0.557871429
250.7666667,252.3430556,9.9021,1
250.8166667,254.2275,12.5,0.680628571
250.8333333,251.3608333,1.5258,0.537185714
250.85,254.8422222,9.8864,0.459914286
250.8666667,252.6794444,11.433,1
250.9,252.6844444,5.487,0.571057143
250.9666667,252.8330556,10.444,1
250.9666667,251.4163889,2.1415,0.884342857
251,254.0655556,10.908,0.660828571
251.0333333,251.3938889,1.1827,0.609171429
251.0333333,253.5027778,6.9353,0.521571429
251.1166667,253.6766667,9.172,0.665385714
251.1333333,251.5019444,1.8673,0.940771429
251.1333333,254.0888889,9.0784,0.570442857
251.15,256.8144444,18.866,0.618557143
251.1666667,255.1655556,5.3294,0.2475
251.1833333,252.3083333,2.7868,0.460028571
251.2333333,254.3847222,11.91,0.701885714
251.25,251.4525,0.7144,0.655185714
251.3666667,253.5777778,13.098,1
251.3833333,254.4694444,9.9427,0.598328571
251.45,253.1194444,9.727,1
251.4666667,253.0291667,4.5976,0.546457143
251.4666667,251.8733333,2.3671,1
251.4833333,254.2072222,16.05,1
251.5,252.0441667,0.3212,0.109618571
251.55,254.8516667,5.084,0.285971429
251.55,253.4975,5.763,0.549557143
251.5666667,252.6927778,6.5415,1
251.6166667,252.7347222,2.1107,0.350585714
251.6333333,254.7222222,10.431,0.627128571
251.8333333,255.1072222,13.069,0.741357143
251.9333333,254.4683333,7.8643,0.576142857
251.9666667,253.6705556,5.1416,0.5604
252.0166667,253.1944444,6.7676,1
252.05,254.1222222,12.552,1
252.0666667,254.815,16.315,1
252.0833333,252.2413889,0.38187,0.448685714
252.1166667,257.5061111,17.908,0.6171
252.1166667,253.5847222,4.6514,0.588414286
252.15,252.6033333,2.009,0.823014286
252.1666667,254.1122222,8.5646,0.817542857
252.1833333,254.4886111,8.33,0.671071429
252.25,255.5930556,13.823,0.767885714
252.3666667,253.2038889,4.2108,0.934057143
252.4833333,255.9627778,12.381,0.660814286
252.5166667,255.9475,11.014,0.596185714
252.5333333,253.4416667,4.084,0.834985714
252.55,254.1597222,7.3392,0.846728571
252.55,252.7997222,1.5243,1
252.55,255.7294444,15.519,0.906471429
252.6,253.2094444,2.1433,0.653114286
252.7,252.815,0.40682,0.656971429
252.75,255.0488889,13.691,1
252.8,254.5488889,10.943,1
252.8333333,256.8325,11.337,0.526471429
252.85,253.4375,0.31777,0.10045
252.85,253.8427778,5.7605,1
252.8666667,255.0208333,9.7686,0.842171429
252.8833333,256.1988889,5.9911,0.335585714
252.8833333,254.1458333,3.6494,0.536828571
252.9,254.0108333,3.3598,0.5617
252.9166667,253.4930556,3.4279,1
252.9166667,254.2605556,7.1422,0.986985714
253.0333333,253.8691667,2.5321,0.562614286
253.05,254.2747222,6.9323,1
253.1166667,254.2902778,3.4306,0.542871429
253.1166667,253.4566667,1.1233,0.613542857
253.1333333,254.2819444,2.3348,0.3775
253.1333333,256.4627778,12.87,0.717871429
253.15,254.2091667,5.4386,0.9536
253.15,255.1544444,5.9682,0.552971429
253.1666667,257.2769444,10.372,0.468628571
253.1833333,256.1875,10.695,0.661157143
253.2166667,253.9494444,2.1631,0.548228571
253.2166667,254.7875,8.9682,1
253.2833333,253.6552778,2.2464,1
253.3166667,253.6830556,2.1196,1
253.4,254.1891667,1.2701,0.2989
253.4166667,254.7038889,4.2032,0.606414286
253.4833333,257.4894444,3.684,0.170785714
253.55,254.4386111,3.2729,0.684014286
253.5666667,255.0263889,8.9477,1
253.5833333,254.3122222,2.2068,0.562271429
253.5833333,254.0302778,1.3353,0.554842857
253.6,253.8566667,0.92821,0.671614286
253.6,255.5555556,11.632,1
253.6166667,255.5430556,9.9617,0.960357143
253.6333333,255.7038889,8.2817,0.7428
253.6333333,253.9358333,0.98746,0.606228571
253.7333333,255.4525,10.154,1
253.75,255.9913889,9.2592,0.767185714
253.75,256.6494444,9.5372,0.610871429
253.75,255.8683333,7.5232,0.659557143
253.8,258.9836111,16.798,0.601814286
253.8,253.9369444,0.56866,0.771171429
253.8333333,254.0886111,0.21739,0.158157143
253.9,254.3425,2.5489,1
253.9333333,256.0125,12.708,1
254.0666667,256.2361111,8.9823,0.768928571
254.1,254.2427778,0.84906,1
254.1166667,256.8944444,8.4673,0.5661
254.1166667,255.1177778,3.5957,0.667042857
254.2166667,254.9025,2.221,0.601414286
254.2333333,254.9041667,3.7597,1
254.2333333,255.4608333,7.1584,1
254.25,255.8236111,5.1496,0.607742857
254.3166667,255.6819444,4.1061,0.558528571
254.35,255.7172222,5.3777,0.730471429
254.55,256.3805556,10.126,1
254.5666667,254.9775,0.91654,0.414314286
254.6333333,256.9375,8.3453,0.672628571
254.7,257.8436111,9.3111,0.550071429
254.7333333,255.0119444,0.87834,0.585471429
254.7833333,258.2638889,14.18,0.756628571
254.7833333,255.5538889,4.4216,1
254.8333333,255.1338889,0.94925,0.586542857
254.85,255.9511111,2.779,0.4687
254.95,255.5205556,0.2992,0.097388571
255,256.6169444,6.6407,0.762714286
255.05,255.1716667,0.23375,0.356785714
255.0666667,256.4986111,5.1826,0.672142857
255.1,255.6788889,3.4068,1
255.1,257.8652778,10.74,0.721271429
255.15,255.9941667,1.0913,0.240071429
255.2,257.2605556,7.4598,0.672342857
255.2333333,256.0052778,2.5601,0.6159
255.25,255.3441667,0.29654,0.584828571
255.2666667,257.0344444,6.4077,0.673157143
255.35,256.6027778,4.5193,0.669957143
255.3666667,256.7055556,4.7635,0.660728571
255.4,256.2122222,4.2195,0.9648
255.4333333,255.9347222,0.17792,0.065901429
255.45,255.6372222,0.79771,0.791285714
255.4666667,256.6441667,1.9681,0.3104
255.4833333,256.5622222,5.3766,0.9255
255.5,255.73,0.74017,0.597657143
255.6333333,257.2319444,5.2697,0.6122
255.65,257.7927778,7.1217,0.617242857
255.6833333,256.6636111,5.5123,1
255.6833333,257.9402778,2.395,0.197071429
255.7,257.1347222,5.1795,0.670457143
255.7,256.3291667,3.7741,1
255.7,259.6238889,11.45,0.541914286
255.7166667,256.1622222,1.2729,0.530557143
255.7166667,259.5388889,11.362,0.552057143
255.75,256.6472222,2.4411,0.505271429
255.7833333,260.5894444,15.676,0.605757143
255.8,257.0358333,4.4341,0.666342857
255.85,261.0908333,16.769,0.594242857
255.9,256.5761111,1.4967,0.4111
255.9333333,257.2163889,7.6336,1
255.95,256.1525,0.53891,0.494242857
256.0333333,258.2583333,13.065,1
256.0666667,256.3830556,0.88072,0.516957143
256.0666667,256.8205556,3.4913,0.860057143
256.2,256.8691667,2.2082,0.612857143
256.2833333,257.7944444,5.4822,0.673757143
256.3,256.5927778,1.7258,1
256.3166667,256.4025,0.50775,1
256.3333333,256.9066667,2.0971,0.679314286
256.3333333,257.2580556,1.564,0.3141
256.35,256.7983333,1.3369,0.553785714
256.35,258.0361111,3.726,0.410385714
256.3833333,258.3066667,10.092,0.974442857
256.3833333,256.8177778,2.5114,1
256.3833333,257.3677778,3.214,0.606314286
256.4166667,259.3197222,14.185,0.907428571
256.5333333,256.9791667,1.2859,0.535642857
256.5333333,257.675,1.5156,0.246542857
256.5666667,258.0111111,7.8598,1
256.6166667,257.3222222,2.2367,0.588742857
256.7,257.1497222,1.5864,0.655114286
256.7666667,258.3111111,5.1816,0.623071429
256.7833333,259.1447222,8.1661,0.642228571
256.8,258.1358333,2.3871,0.331857143
256.9166667,258.48,8.7598,1
256.95,257.065,0.36323,0.586585714
256.95,260.4919444,15.927,0.8351
257.1333333,257.3163889,1.05,1
257.2666667,258.2288889,4.9574,0.9568
257.3166667,258.0375,2.2238,0.572942857
257.3833333,259.1302778,5.8202,0.618728571
257.3833333,257.8719444,1.5416,0.585942857
257.45,260.3297222,6.1712,0.397985714
257.4666667,259.3469444,5.1374,0.507414286
257.4833333,261.085,18.69,0.963714286
257.5166667,258.8652778,7.9853,1
257.6,258.2538889,2.3646,0.671585714
257.6,259.775,6.2998,0.537914286
257.7166667,261.5113889,13.398,0.655714286
257.7166667,259.1052778,3.2569,0.435585714
257.95,259.1288889,4.0579,0.639257143
258.0333333,262.9397222,17.577,0.665314286
258.2333333,259.8625,5.614,0.639957143
258.25,262.3558333,14.529,0.657171429
258.2833333,260.1213889,3.8789,0.391914286
258.35,260.1694444,5.1957,0.530342857
258.4,260.1625,6.2478,0.658328571
258.4833333,260.0652778,4.862,0.570785714
258.5833333,261.5775,10.373,0.643414286
258.6666667,259.4736111,2.6659,0.613542857
258.9333333,262.4502778,12.157,0.641971429
259.1666667,263.0294444,11.369,0.546585714
259.1833333,263.0672222,12.943,0.618871429
259.25,265.3633333,18.382,0.558428571
259.3666667,263.2,11.237,0.5444
259.4166667,265.5058333,19.936,0.608028571
259.4666667,262.6947222,11.31,0.650685714
259.6,260.6486111,3.7532,0.664714286
259.7333333,262.2208333,14.91,1
260.4,261.2888889,2.9554,0.617471429
260.6666667,261.0927778,1.3702,0.597185714
260.8166667,261.565,4.2875,1
261.1166667,261.2536111,0.26743,0.362671429
265.7,267.4258333,9.4652,1
265.8166667,267.1527778,6.331,0.879985714
266.5666667,270.9447222,14.243,0.604157143
266.7833333,270.4197222,6.7873,0.346628571
266.9833333,267.2369444,0.81431,0.5963
267.0833333,269.2569444,6.8149,0.582271429
267.1166667,271.1825,12.307,0.562142857
267.1833333,267.7719444,3.3219,1
267.2666667,270.7333333,13.626,0.729957143
267.35,270.5069444,11.976,0.704542857
267.35,268.7902778,2.7479,0.354328571
267.4166667,271.3305556,12.587,0.597242857
267.5833333,270.7013889,6.3025,0.375385714
267.9,270.8430556,10.673,0.673485714
267.9333333,270.5552778,7.8979,0.559414286
267.9833333,271.7169444,11.439,0.568985714
268,269.2666667,2.5044,0.367185714
268.0666667,270.5902778,13.189,0.970614286
268.1833333,271.1052778,16.134,1
268.2166667,271.8919444,13.206,0.667328571
268.2833333,272.1683333,24.515,1
268.3166667,270.0163889,5.0599,0.552857143
268.3666667,269.6525,2.5109,0.362657143
268.3833333,272.6305556,17.738,0.775614286
268.4666667,270.4277778,5.7906,0.548371429
268.4833333,271.4916667,11.157,0.688785714
268.5166667,270.9125,14.536,1
268.5333333,272.1302778,11.963,0.617657143
268.6,271.5361111,11.173,0.706728571
268.6833333,269.4705556,1.3638,0.321728571
268.7833333,271.6933333,16.281,1
268.8,270.9,6.9514,0.614742857
268.8,270.3444444,4.3397,0.521842857
268.8333333,270.7766667,7.0157,0.670457143
268.85,272.2958333,20.145,1
268.8666667,272.0766667,13.897,0.804042857
268.9,271.9497222,10.723,0.652971429
268.9166667,271.4055556,14.161,1
268.9166667,271.6627778,9.4393,0.638357143
268.9333333,270.9388889,12.043,1
268.9666667,272.7444444,20.255,0.995728571
269.0333333,270.7108333,4.91,0.543585714
269.0333333,271.7125,9.4231,0.653185714
269.05,271.2302778,7.6097,0.648185714
269.05,271.3347222,6.8118,0.5537
269.0666667,271.8858333,10.964,0.722257143
269.0666667,271.3763889,8.0503,0.647285714
269.0833333,274.6127778,25.495,0.8563
269.1,271.4733333,12.326,0.964514286
269.1,269.4458333,1.968,1
269.15,272.4597222,13.975,0.784142857
269.1833333,272.5072222,18.963,1
269.1833333,273.2169444,14.383,0.662242857
269.1833333,279.1677778,58.41,1
269.2,270.8733333,4.238,0.470357143
269.2166667,271.6055556,14.76,1
269.2166667,270.5930556,2.6374,0.355857143
269.2333333,272.6947222,14.63,0.784942857
269.25,275.5266667,40.086,1
269.2666667,273.0725,11.611,0.566557143
269.2833333,271.2816667,5.8851,0.546928571
269.3,272.0572222,9.7638,0.657642857
269.3,272.9513889,18.131,0.922157143
